"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr"
"1648",NA,"GLMM","5","17","0.1","1.5",0.31,0.998
"1649",NA,"GLMM","5","17","0.1","1.5",0.32,0.998
"1650",NA,"GLMM","5","17","0.1","1.5",0.33,0.998
"1651",NA,"GLMM","5","17","0.1","1.5",0.34,0.998
"1652",NA,"GLMM","5","17","0.1","1.5",0.35,0.998
"1653",NA,"GLMM","5","17","0.1","1.5",0.36,0.998
"1654",NA,"GLMM","5","17","0.1","1.5",0.37,0.998
"1655",NA,"GLMM","5","17","0.1","1.5",0.38,0.998
"1656",NA,"GLMM","5","17","0.1","1.5",0.39,0.998
"1657",NA,"GLMM","5","17","0.1","1.5",0.4,0.998
"1658",NA,"GLMM","5","17","0.1","1.5",0.41,0.998
"1659",NA,"GLMM","5","17","0.1","1.5",0.42,0.998
"1660",NA,"GLMM","5","17","0.1","1.5",0.43,0.998
"1661",NA,"GLMM","5","17","0.1","1.5",0.44,0.998
"1662",NA,"GLMM","5","17","0.1","1.5",0.45,0.998
"1663",NA,"GLMM","5","17","0.1","1.5",0.46,0.998
"1664",NA,"GLMM","5","17","0.1","1.5",0.47,0.998
"1665",NA,"GLMM","5","17","0.1","1.5",0.48,0.998
"1666",NA,"GLMM","5","17","0.1","1.5",0.49,0.998
"1667",NA,"GLMM","5","17","0.1","1.5",0.5,0.998
"1668",NA,"GLMM","5","17","0.1","1.5",0.51,0.998
"1669",NA,"GLMM","5","17","0.1","1.5",0.52,0.998
"1670",NA,"GLMM","5","17","0.1","1.5",0.53,0.998
"1671",NA,"GLMM","5","17","0.1","1.5",0.54,0.998
"1672",NA,"GLMM","5","17","0.1","1.5",0.55,0.998
"1673",NA,"GLMM","5","17","0.1","1.5",0.56,0.998
"1674",NA,"GLMM","5","17","0.1","1.5",0.57,0.998
"1675",NA,"GLMM","5","17","0.1","1.5",0.58,0.998
"1676",NA,"GLMM","5","17","0.1","1.5",0.59,0.998
"1677",NA,"GLMM","5","17","0.1","1.5",0.6,0.998
"1678",NA,"GLMM","5","17","0.1","1.5",0.61,0.998
"1679",NA,"GLMM","5","17","0.1","1.5",0.62,0.998
"1680",NA,"GLMM","5","17","0.1","1.5",0.63,0.998
"1681",NA,"GLMM","5","17","0.1","1.5",0.64,0.998
"1682",NA,"GLMM","5","17","0.1","1.5",0.65,0.998
"1683",NA,"GLMM","5","17","0.1","1.5",0.66,0.998
"1684",NA,"GLMM","5","17","0.1","1.5",0.67,0.998
"1685",NA,"GLMM","5","17","0.1","1.5",0.68,0.998
"1686",NA,"GLMM","5","17","0.1","1.5",0.69,0.998
"1687",NA,"GLMM","5","17","0.1","1.5",0.7,0.998
"1688",NA,"GLMM","5","17","0.1","1.5",0.71,0.998
"1689",NA,"GLMM","5","17","0.1","1.5",0.72,0.998
"1690",NA,"GLMM","5","17","0.1","1.5",0.73,0.998
"1691",NA,"GLMM","5","17","0.1","1.5",0.74,0.998
"1692",NA,"GLMM","5","17","0.1","1.5",0.75,0.998
"1693",NA,"GLMM","5","17","0.1","1.5",0.76,0.998
"1694",NA,"GLMM","5","17","0.1","1.5",0.77,0.998
"1695",NA,"GLMM","5","17","0.1","1.5",0.78,0.998
"1696",NA,"GLMM","5","17","0.1","1.5",0.79,0.998
"1697",NA,"GLMM","5","17","0.1","1.5",0.8,0.998
"1698",NA,"GLMM","5","17","0.1","1.5",0.81,0.998
"1699",NA,"GLMM","5","17","0.1","1.5",0.82,0.998
"1700",NA,"GLMM","5","17","0.1","1.5",0.83,0.998
"1701",NA,"GLMM","5","17","0.1","1.5",0.84,0.998
"1702",NA,"GLMM","5","17","0.1","1.5",0.85,0.998
"1703",NA,"GLMM","5","17","0.1","1.5",0.86,0.998
"1704",NA,"GLMM","5","17","0.1","1.5",0.87,0.998
"1705",NA,"GLMM","5","17","0.1","1.5",0.88,0.998
"1706",NA,"GLMM","5","17","0.1","1.5",0.89,0.998
"1707",NA,"GLMM","5","17","0.1","1.5",0.9,0.998
"1708",NA,"GLMM","5","17","0.1","1.5",0.91,0.998
"1709",NA,"GLMM","5","17","0.1","1.5",0.92,0.998
"1710",NA,"GLMM","5","17","0.1","1.5",0.93,0.998
"1711",NA,"GLMM","5","17","0.1","1.5",0.94,0.998
"1712",NA,"GLMM","5","17","0.1","1.5",0.95,0.998
"1713",NA,"GLMM","5","17","0.1","1.5",0.96,0.998
"1714",NA,"GLMM","5","17","0.1","1.5",0.97,0.998
"1715",NA,"GLMM","5","17","0.1","1.5",0.98,0.998
"1716",NA,"GLMM","5","17","0.1","1.5",0.99,0.998
"1717",NA,"GLMM","5","17","0.1","1.5",1,1
"1718",NA,"GLMM","5","18","0.1","1.5",0,0
"1719",NA,"GLMM","5","18","0.1","1.5",0.01,0.984363354037267
"1720",NA,"GLMM","5","18","0.1","1.5",0.02,0.991767233661594
"1721",NA,"GLMM","5","18","0.1","1.5",0.03,0.995092651757189
"1722",NA,"GLMM","5","18","0.1","1.5",0.04,0.996062360801782
"1723",NA,"GLMM","5","18","0.1","1.5",0.05,0.996865671641791
"1724",NA,"GLMM","5","18","0.1","1.5",0.06,0.9974327563249
"1725",NA,"GLMM","5","18","0.1","1.5",0.07,0.99780854197349
"1726",NA,"GLMM","5","18","0.1","1.5",0.08,0.99803300330033
"1727",NA,"GLMM","5","18","0.1","1.5",0.09,0.998392344497608
"1728",NA,"GLMM","5","18","0.1","1.5",0.1,0.998612345679012
"1729",NA,"GLMM","5","18","0.1","1.5",0.11,0.998928270042194
"1730",NA,"GLMM","5","18","0.1","1.5",0.12,0.998375
"1731",NA,"GLMM","5","18","0.1","1.5",0.13,0.998
"1732",NA,"GLMM","5","18","0.1","1.5",0.14,0.998
"1733",NA,"GLMM","5","18","0.1","1.5",0.15,0.998
"1734",NA,"GLMM","5","18","0.1","1.5",0.16,0.998
"1735",NA,"GLMM","5","18","0.1","1.5",0.17,0.998
"1736",NA,"GLMM","5","18","0.1","1.5",0.18,0.998
"1737",NA,"GLMM","5","18","0.1","1.5",0.19,0.998
"1738",NA,"GLMM","5","18","0.1","1.5",0.2,0.998
"1739",NA,"GLMM","5","18","0.1","1.5",0.21,0.998
"1740",NA,"GLMM","5","18","0.1","1.5",0.22,0.998
"1741",NA,"GLMM","5","18","0.1","1.5",0.23,0.998
"1742",NA,"GLMM","5","18","0.1","1.5",0.24,0.998
"1743",NA,"GLMM","5","18","0.1","1.5",0.25,0.998
"1744",NA,"GLMM","5","18","0.1","1.5",0.26,0.998
"1745",NA,"GLMM","5","18","0.1","1.5",0.27,0.998
"1746",NA,"GLMM","5","18","0.1","1.5",0.28,0.998
"1747",NA,"GLMM","5","18","0.1","1.5",0.29,0.998
"1748",NA,"GLMM","5","18","0.1","1.5",0.3,0.998
"1749",NA,"GLMM","5","18","0.1","1.5",0.31,0.998
"1750",NA,"GLMM","5","18","0.1","1.5",0.32,0.998
"1751",NA,"GLMM","5","18","0.1","1.5",0.33,0.998
"1752",NA,"GLMM","5","18","0.1","1.5",0.34,0.998
"1753",NA,"GLMM","5","18","0.1","1.5",0.35,0.998
"1754",NA,"GLMM","5","18","0.1","1.5",0.36,0.998
"1755",NA,"GLMM","5","18","0.1","1.5",0.37,0.998
"1756",NA,"GLMM","5","18","0.1","1.5",0.38,0.998
"1757",NA,"GLMM","5","18","0.1","1.5",0.39,0.998
"1758",NA,"GLMM","5","18","0.1","1.5",0.4,0.998
"1759",NA,"GLMM","5","18","0.1","1.5",0.41,0.998
"1760",NA,"GLMM","5","18","0.1","1.5",0.42,0.998
"1761",NA,"GLMM","5","18","0.1","1.5",0.43,0.998
"1762",NA,"GLMM","5","18","0.1","1.5",0.44,0.998
"1763",NA,"GLMM","5","18","0.1","1.5",0.45,0.998
"1764",NA,"GLMM","5","18","0.1","1.5",0.46,0.998
"1765",NA,"GLMM","5","18","0.1","1.5",0.47,0.998
"1766",NA,"GLMM","5","18","0.1","1.5",0.48,0.998
"1767",NA,"GLMM","5","18","0.1","1.5",0.49,0.998
"1768",NA,"GLMM","5","18","0.1","1.5",0.5,0.998
"1769",NA,"GLMM","5","18","0.1","1.5",0.51,0.998
"1770",NA,"GLMM","5","18","0.1","1.5",0.52,0.998
"1771",NA,"GLMM","5","18","0.1","1.5",0.53,0.998
"1772",NA,"GLMM","5","18","0.1","1.5",0.54,0.998
"1773",NA,"GLMM","5","18","0.1","1.5",0.55,0.998
"1774",NA,"GLMM","5","18","0.1","1.5",0.56,0.998
"1775",NA,"GLMM","5","18","0.1","1.5",0.57,0.998
"1776",NA,"GLMM","5","18","0.1","1.5",0.58,0.998
"1777",NA,"GLMM","5","18","0.1","1.5",0.59,0.998
"1778",NA,"GLMM","5","18","0.1","1.5",0.6,0.998
"1779",NA,"GLMM","5","18","0.1","1.5",0.61,0.998
"1780",NA,"GLMM","5","18","0.1","1.5",0.62,0.998
"1781",NA,"GLMM","5","18","0.1","1.5",0.63,0.998
"1782",NA,"GLMM","5","18","0.1","1.5",0.64,0.998
"1783",NA,"GLMM","5","18","0.1","1.5",0.65,0.998
"1784",NA,"GLMM","5","18","0.1","1.5",0.66,0.998
"1785",NA,"GLMM","5","18","0.1","1.5",0.67,0.998
"1786",NA,"GLMM","5","18","0.1","1.5",0.68,0.998
"1787",NA,"GLMM","5","18","0.1","1.5",0.69,0.998
"1788",NA,"GLMM","5","18","0.1","1.5",0.7,0.998
"1789",NA,"GLMM","5","18","0.1","1.5",0.71,0.998
"1790",NA,"GLMM","5","18","0.1","1.5",0.72,0.998
"1791",NA,"GLMM","5","18","0.1","1.5",0.73,0.998
"1792",NA,"GLMM","5","18","0.1","1.5",0.74,0.998
"1793",NA,"GLMM","5","18","0.1","1.5",0.75,0.998
"1794",NA,"GLMM","5","18","0.1","1.5",0.76,0.998
"1795",NA,"GLMM","5","18","0.1","1.5",0.77,0.998
"1796",NA,"GLMM","5","18","0.1","1.5",0.78,0.998
"1797",NA,"GLMM","5","18","0.1","1.5",0.79,0.998
"1798",NA,"GLMM","5","18","0.1","1.5",0.8,0.998
"1799",NA,"GLMM","5","18","0.1","1.5",0.81,0.998
"1800",NA,"GLMM","5","18","0.1","1.5",0.82,0.998
"1801",NA,"GLMM","5","18","0.1","1.5",0.83,0.998
"1802",NA,"GLMM","5","18","0.1","1.5",0.84,0.998
"1803",NA,"GLMM","5","18","0.1","1.5",0.85,0.998
"1804",NA,"GLMM","5","18","0.1","1.5",0.86,0.998
"1805",NA,"GLMM","5","18","0.1","1.5",0.87,0.998
"1806",NA,"GLMM","5","18","0.1","1.5",0.88,0.998
"1807",NA,"GLMM","5","18","0.1","1.5",0.89,0.998
"1808",NA,"GLMM","5","18","0.1","1.5",0.9,0.998
"1809",NA,"GLMM","5","18","0.1","1.5",0.91,0.998
"1810",NA,"GLMM","5","18","0.1","1.5",0.92,0.998
"1811",NA,"GLMM","5","18","0.1","1.5",0.93,0.998
"1812",NA,"GLMM","5","18","0.1","1.5",0.94,0.998
"1813",NA,"GLMM","5","18","0.1","1.5",0.95,0.998
"1814",NA,"GLMM","5","18","0.1","1.5",0.96,0.998
"1815",NA,"GLMM","5","18","0.1","1.5",0.97,0.998
"1816",NA,"GLMM","5","18","0.1","1.5",0.98,0.998
"1817",NA,"GLMM","5","18","0.1","1.5",0.99,0.998
"1818",NA,"GLMM","5","18","0.1","1.5",1,1
"1819",NA,"GLMM","5","19","0.1","1.5",0,0
"1820",NA,"GLMM","5","19","0.1","1.5",0.01,0.984363354037267
"1821",NA,"GLMM","5","19","0.1","1.5",0.02,0.991767233661594
"1822",NA,"GLMM","5","19","0.1","1.5",0.03,0.995092651757189
"1823",NA,"GLMM","5","19","0.1","1.5",0.04,0.996062360801782
"1824",NA,"GLMM","5","19","0.1","1.5",0.05,0.996865671641791
"1825",NA,"GLMM","5","19","0.1","1.5",0.06,0.9974327563249
"1826",NA,"GLMM","5","19","0.1","1.5",0.07,0.99780854197349
"1827",NA,"GLMM","5","19","0.1","1.5",0.08,0.99803300330033
"1828",NA,"GLMM","5","19","0.1","1.5",0.09,0.998392344497608
"1829",NA,"GLMM","5","19","0.1","1.5",0.1,0.998612345679012
"1830",NA,"GLMM","5","19","0.1","1.5",0.11,0.998928270042194
"1831",NA,"GLMM","5","19","0.1","1.5",0.12,0.998375
"1832",NA,"GLMM","5","19","0.1","1.5",0.13,0.998
"1833",NA,"GLMM","5","19","0.1","1.5",0.14,0.998
"1834",NA,"GLMM","5","19","0.1","1.5",0.15,0.998
"1835",NA,"GLMM","5","19","0.1","1.5",0.16,0.998
"1836",NA,"GLMM","5","19","0.1","1.5",0.17,0.998
"1837",NA,"GLMM","5","19","0.1","1.5",0.18,0.998
"1838",NA,"GLMM","5","19","0.1","1.5",0.19,0.998
"1839",NA,"GLMM","5","19","0.1","1.5",0.2,0.998
"1840",NA,"GLMM","5","19","0.1","1.5",0.21,0.998
"1841",NA,"GLMM","5","19","0.1","1.5",0.22,0.998
"1842",NA,"GLMM","5","19","0.1","1.5",0.23,0.998
"1843",NA,"GLMM","5","19","0.1","1.5",0.24,0.998
"1844",NA,"GLMM","5","19","0.1","1.5",0.25,0.998
"1845",NA,"GLMM","5","19","0.1","1.5",0.26,0.998
"1846",NA,"GLMM","5","19","0.1","1.5",0.27,0.998
"1847",NA,"GLMM","5","19","0.1","1.5",0.28,0.998
"1848",NA,"GLMM","5","19","0.1","1.5",0.29,0.998
"1849",NA,"GLMM","5","19","0.1","1.5",0.3,0.998
"1850",NA,"GLMM","5","19","0.1","1.5",0.31,0.998
"1851",NA,"GLMM","5","19","0.1","1.5",0.32,0.998
"1852",NA,"GLMM","5","19","0.1","1.5",0.33,0.998
"1853",NA,"GLMM","5","19","0.1","1.5",0.34,0.998
"1854",NA,"GLMM","5","19","0.1","1.5",0.35,0.998
"1855",NA,"GLMM","5","19","0.1","1.5",0.36,0.998
"1856",NA,"GLMM","5","19","0.1","1.5",0.37,0.998
"1857",NA,"GLMM","5","19","0.1","1.5",0.38,0.998
"1858",NA,"GLMM","5","19","0.1","1.5",0.39,0.998
"1859",NA,"GLMM","5","19","0.1","1.5",0.4,0.998
"1860",NA,"GLMM","5","19","0.1","1.5",0.41,0.998
"1861",NA,"GLMM","5","19","0.1","1.5",0.42,0.998
"1862",NA,"GLMM","5","19","0.1","1.5",0.43,0.998
"1863",NA,"GLMM","5","19","0.1","1.5",0.44,0.998
"1864",NA,"GLMM","5","19","0.1","1.5",0.45,0.998
"1865",NA,"GLMM","5","19","0.1","1.5",0.46,0.998
"1866",NA,"GLMM","5","19","0.1","1.5",0.47,0.998
"1867",NA,"GLMM","5","19","0.1","1.5",0.48,0.998
"1868",NA,"GLMM","5","19","0.1","1.5",0.49,0.998
"1869",NA,"GLMM","5","19","0.1","1.5",0.5,0.998
"1870",NA,"GLMM","5","19","0.1","1.5",0.51,0.998
"1871",NA,"GLMM","5","19","0.1","1.5",0.52,0.998
"1872",NA,"GLMM","5","19","0.1","1.5",0.53,0.998
"1873",NA,"GLMM","5","19","0.1","1.5",0.54,0.998
"1874",NA,"GLMM","5","19","0.1","1.5",0.55,0.998
"1875",NA,"GLMM","5","19","0.1","1.5",0.56,0.998
"1876",NA,"GLMM","5","19","0.1","1.5",0.57,0.998
"1877",NA,"GLMM","5","19","0.1","1.5",0.58,0.998
"1878",NA,"GLMM","5","19","0.1","1.5",0.59,0.998
"1879",NA,"GLMM","5","19","0.1","1.5",0.6,0.998
"1880",NA,"GLMM","5","19","0.1","1.5",0.61,0.998
"1881",NA,"GLMM","5","19","0.1","1.5",0.62,0.998
"1882",NA,"GLMM","5","19","0.1","1.5",0.63,0.998
"1883",NA,"GLMM","5","19","0.1","1.5",0.64,0.998
"1884",NA,"GLMM","5","19","0.1","1.5",0.65,0.998
"1885",NA,"GLMM","5","19","0.1","1.5",0.66,0.998
"1886",NA,"GLMM","5","19","0.1","1.5",0.67,0.998
"1887",NA,"GLMM","5","19","0.1","1.5",0.68,0.998
"1888",NA,"GLMM","5","19","0.1","1.5",0.69,0.998
"1889",NA,"GLMM","5","19","0.1","1.5",0.7,0.998
"1890",NA,"GLMM","5","19","0.1","1.5",0.71,0.998
"1891",NA,"GLMM","5","19","0.1","1.5",0.72,0.998
"1892",NA,"GLMM","5","19","0.1","1.5",0.73,0.998
"1893",NA,"GLMM","5","19","0.1","1.5",0.74,0.998
"1894",NA,"GLMM","5","19","0.1","1.5",0.75,0.998
"1895",NA,"GLMM","5","19","0.1","1.5",0.76,0.998
"1896",NA,"GLMM","5","19","0.1","1.5",0.77,0.998
"1897",NA,"GLMM","5","19","0.1","1.5",0.78,0.998
"1898",NA,"GLMM","5","19","0.1","1.5",0.79,0.998
